Time,Normalized,Characterization
1,0.0104166752462893,0.197296733618284
2,0.0520830779754694,0.0740206572539796
3,0.0500035381298939,0.0710691753041266
4,0.0728857824022888,-0.041662046188930255
5,0.023105351101498,0.2696630003345579
6,0.0449793030612204,0.12586297510825684
7,0.040452743101639,0.16426790368626037
8,0.0733429944846819,-0.023378763408766903
9,0.0559734427733955,0.17350371095544828
10,0.0366785625143177,0.011760938781835224
11,0.0544049729279095,0.27657898512508405
12,0.02891720015534,0.0710691753041266
13,0.0400381674391212,0.22393616752385825
14,0.047300342129293,0.15472735903233295
15,0.042956601877022,0.13526393719615779
16,0.0657785183490552,-0.041662046188930255
17,0.0883661309958835,0.016551987194832047
18,0.0754249476502453,0.057076647474060466
19,0.0697231593896707,0.01554959854764913
20,0.1150214043236189,0.07535293209551645
21,0.1559652686101695,0.30152944238743207
22,0.1524249735628944,0.289039324293708
23,0.1539763549439287,0.3047510712041067
24,0.2229813118914985,0.13865965172521863
25,0.203419934555655,0.3027196452547053
26,0.2206712371746048,0.2700784258202576
27,0.1016954495861173,0.25822819517322687
28,0.2821437614532174,0.25822819517322687
29,0.2709129903414606,0.19152357151175167
30,0.1417677338566257,0.16808114169803273
31,0.3237825805569722,0.24131499242697727
32,0.1069574860894463,0.25822819517322687
33,0.2583153404729922,0.18357912547238844
34,0.2248796340605951,0.14549090732411435
35,0.297893641069843,0.12694673037726717
36,0.1578825064655492,0.1704087659445434
37,0.3419536343963599,0.13244261354801298
38,0.212606089656354,0.5894479823685259
39,0.6424340459440043,0.6554086597831181
40,0.6989402148909499,0.657623026171294
41,0.6452726623852164,0.6486516689888329
42,0.9157683493538546,0.8821674734676282
43,0.8232217040538454,0.860332949997582
44,0.7830589186597219,0.595396408788916
45,0.9859956457232149,1.03496779100093
46,0.861520040406779,0.9015264326306045
47,0.8089724930731524,1.0475089558795585
48,0.5347798780686335,0.6906902110459473
49,0.551395551264774,0.5254427503680993
50,-0.0122675635421108,-0.13539088223973286
51,0.1830193676960965,-0.13539088223973286
52,0.5759998405548992,0.8636465803812647
53,0.1988180518258017,0.16641348645919007
54,0.0777609822137095,-0.023378763408766903
55,0.0655734762959364,0.08884781889089102
56,0.025256021859217,0.005043440839726351
57,0.1383588893113574,-0.041662046188930255
58,0.0438681498582123,0.0710691753041266
59,0.0404438889561672,-0.018376283898207446
60,0.0775811085705368,-0.007040517531697284
61,0.072895546024814,0.0740206572539796
62,0.0637669459202397,-0.03501755218124563
63,0.037842185108857,0.005043440839726351
64,0.0859984838043432,0.011760938781835224
65,0.1099086332047507,0.10084428401530655
66,0.0989180410477965,0.11425161700277452
67,0.0868842001975521,-0.023378763408766903
68,0.1106674606390953,0.04207035861424692
69,0.1376338131441059,0.3047510712041067
70,0.16891512499097,0.2998369955678495
71,0.146260975237988,0.30152944238743207
72,0.0843362327175065,-0.0166837466889145
73,0.2640366002623946,0.13904256637564316
74,0.2968394819581104,0.28180184736641906
75,0.3038999383866464,0.29814518474256335
76,0.4075582415353684,0.904138584051344
77,0.5460861877023607,0.5429220858343243
78,0.1666037731849369,0.3360008994212772
79,0.3687616290968934,0.7542153135324543
80,0.43749848531714,0.9001057846816946
81,0.3041667915214686,0.3059898770564709
82,0.4312499947486661,0.909708987636641
